96	1.2
0.000000	0.000000	0.000000
receptor.pdb	-44.557	-66.901	47.042
ligand.pdb	-24.803	-71.730	39.702
-2.094395	1.977582	0.969896	91	14	13	735.439
-1.570796	1.450119	-2.739050	7	10	80	734.913
0.785398	2.153910	-1.714959	9	15	85	734.334
0.261799	2.396274	-1.959260	7	11	82	733.283
1.308997	2.180315	-1.357379	4	20	90	733.071
-2.356194	1.809167	1.213774	93	12	13	732.792
1.047198	1.569311	-3.003978	89	12	13	732.084
1.832596	1.050534	3.042579	13	88	86	731.675
-3.141593	2.247462	0.191623	84	8	9	731.424
-3.141593	1.875281	0.107086	82	6	6	730.104
-2.617994	0.619654	-2.216909	87	7	79	728.511
1.832596	1.617114	-1.572037	2	12	82	728.265
-0.785398	2.349581	-2.702517	3	8	79	728.093
1.047198	2.456751	-1.503343	3	20	90	727.176
-0.261799	0.709924	0.218797	85	12	9	726.689
0.523599	1.367556	0.358405	11	13	82	725.722
2.356194	1.545873	-1.877082	0	10	81	725.428
-0.261799	0.618092	2.539118	84	8	6	725.416
0.785398	2.063651	-2.044600	1	17	84	725.027
-0.785398	0.618092	2.539118	76	4	91	724.948
2.356194	1.756530	-2.105156	83	10	5	722.868
0.261799	1.741644	-2.695914	91	8	78	722.754
2.617994	1.325504	-1.671296	95	11	82	722.450
-2.879793	0.733948	3.021411	79	5	5	721.234
2.094395	2.588535	-2.976617	83	7	8	721.017
-2.094395	1.450119	-2.739050	10	13	83	719.062
0.000000	1.741644	-2.695914	93	8	77	718.920
-2.356194	1.247695	1.809890	2	7	79	718.495
-1.047198	1.870545	-2.976234	1	6	76	717.146
0.785398	0.418037	1.360082	85	7	10	717.140
-2.356194	0.910508	1.903534	1	8	81	716.667
1.308997	1.617114	-1.572037	12	10	83	716.645
-0.261799	2.724429	-0.348782	10	82	94	715.138
-1.570796	1.809167	1.213774	90	13	13	714.817
-2.879793	2.587733	0.232235	84	8	13	714.586
-2.094395	0.203748	0.590255	16	86	89	710.806
-2.356194	1.662363	0.915448	92	10	14	710.764
0.523599	1.374601	-2.456031	93	7	77	710.387
-0.523599	0.864993	2.278281	83	10	5	708.797
0.785398	1.014500	0.906702	7	10	81	708.388
0.785398	1.545873	-1.877082	0	14	80	707.384
-2.879793	2.153910	-1.714959	81	5	8	706.730
0.785398	2.299159	2.264663	2	12	81	706.639
-1.047198	2.164094	-2.991358	95	10	80	706.023
0.261799	1.948085	-2.363031	95	11	79	705.909
0.000000	0.762244	-0.273349	87	12	11	705.857
-1.308997	1.025536	1.576859	88	14	85	705.194
-2.617994	2.379497	0.561089	84	9	7	705.056
-0.261799	2.393226	1.857173	86	14	12	704.940
2.094395	1.184361	0.625864	88	7	12	704.813
-3.141593	1.909857	-0.381669	85	12	10	704.375
2.356194	2.478122	2.609777	92	15	13	704.354
-2.617994	2.108018	1.311430	8	13	15	704.337
0.261799	1.658653	-2.409879	94	9	78	704.296
-1.308997	1.870545	-2.976234	2	5	76	704.128
1.308997	1.569311	-3.003978	89	10	14	704.065
2.879793	2.724429	-0.348782	82	8	10	703.430
2.094395	1.756530	-2.105156	83	11	5	703.296
1.308997	2.153910	-1.714959	9	15	83	703.014
-2.617994	1.662363	0.915448	6	9	17	702.371
-2.879793	0.419640	2.974122	80	6	5	702.004
0.000000	0.961715	0.014085	85	10	10	701.815
0.261799	1.450119	-2.739050	91	5	77	701.255
0.261799	2.041297	-2.664597	92	12	79	700.088
-1.308997	2.138223	1.678323	90	15	11	700.073
-1.047198	1.948085	-2.363031	11	9	81	699.394
0.261799	1.440580	2.260026	91	12	83	699.392
-1.047198	1.025536	1.576859	86	13	86	698.776
2.617994	1.367556	0.358405	88	11	13	698.438
2.879793	0.850607	-1.335383	80	4	84	697.875
1.308997	1.184361	0.625864	0	11	15	697.728
-2.879793	1.554776	0.100351	88	9	13	697.673
1.570796	1.904882	-1.478089	3	19	87	697.637
-2.356194	2.180315	-1.357379	83	7	10	697.093
-1.308997	1.247695	1.809890	89	14	83	696.943
-1.832596	1.658653	-2.409879	8	6	80	696.818
-0.785398	1.766067	2.153843	82	8	4	695.648
0.261799	0.762244	-0.273349	85	9	11	694.879
-1.832596	0.080730	-2.622036	78	6	0	694.666
-0.785398	1.413430	2.550734	84	13	95	694.599
2.617994	0.496451	0.593859	0	12	81	693.861
1.570796	1.014500	0.906702	91	7	15	693.575
-2.094395	1.741644	-2.695914	1	3	77	693.163
-2.879793	1.168678	2.108595	0	10	81	692.061
-0.785398	1.134796	2.434290	83	13	93	692.056
2.879793	2.588535	-2.976617	15	86	95	691.796
-0.523599	0.203748	0.590255	79	3	7	691.703
-2.879793	2.724429	-0.348782	84	15	9	689.895
2.879793	0.899350	-2.069907	6	10	79	689.754
1.570796	1.335669	0.897240	1	9	16	689.433
-1.308997	1.741644	-2.695914	9	10	81	689.270
2.094395	0.850607	-1.335383	3	15	82	689.097
1.570796	1.184361	0.625864	0	11	15	688.893
0.000000	1.870545	-2.976234	88	8	79	688.571
-3.141593	1.696674	-1.253233	92	12	15	688.498
-3.141593	2.724429	-0.348782	85	17	9	688.436
-2.094395	2.592629	0.909713	84	10	8	687.697
0.785398	1.555207	1.708892	82	6	85	687.391
-2.094395	1.599406	1.426070	11	14	14	687.300
0.785398	1.869911	2.701025	7	11	81	687.268
0.261799	1.014500	0.906702	91	6	16	686.536
-0.785398	1.113094	-0.272241	11	16	85	685.401
2.879793	2.356369	3.005869	93	11	15	685.247
2.879793	2.089241	-0.114193	82	8	6	685.185
-0.523599	0.419640	2.974122	85	16	0	685.113
-0.523599	0.290380	-0.796960	17	89	89	684.186
-2.879793	1.909857	-0.381669	84	11	10	684.129
0.523599	2.251330	-2.330739	93	14	81	683.942
-0.261799	0.591903	2.010408	86	12	9	683.828
0.000000	2.393226	1.857173	86	11	12	683.260
2.356194	0.850607	-1.335383	80	7	84	683.162
-1.832596	1.450119	-2.739050	93	4	77	682.805
0.000000	1.658653	-2.409879	0	8	78	682.633
1.570796	1.699788	2.452890	92	76	6	682.507
1.047198	1.184361	0.625864	89	4	17	681.921
1.570796	2.180315	-1.357379	9	17	86	681.822
-2.094395	2.108018	1.311430	91	15	11	681.623
-2.879793	2.404280	-0.174044	86	15	12	681.435
1.047198	1.904882	-1.478089	8	20	87	681.386
-2.356194	2.379497	0.561089	88	15	12	681.350
-1.570796	0.960688	-0.577532	93	75	4	680.920
0.000000	2.073035	2.027405	5	8	80	680.918
-0.523599	0.591903	2.010408	84	12	7	680.818
-0.261799	1.506530	1.988858	94	13	83	680.777
-0.261799	2.164094	-2.991358	95	13	79	680.592
1.832596	1.218453	2.777284	15	89	85	680.206
1.570796	0.496451	0.593859	5	4	79	680.010
0.261799	2.138223	1.678323	87	81	14	679.776
-2.879793	0.685216	-1.712745	83	4	81	679.704
-0.261799	1.374601	-2.456031	1	5	76	679.552
-1.832596	2.295480	1.008277	87	14	11	679.477
-3.141593	1.168678	2.108595	1	9	81	679.386
2.356194	1.413347	-1.339188	0	11	83	678.851
-0.261799	1.045978	0.343692	84	11	9	678.745
2.879793	1.658653	-2.409879	79	6	95	678.174
2.617994	2.356369	3.005869	93	12	15	677.593
-2.617994	2.247462	0.191623	87	14	13	677.233
-0.523599	1.948085	-2.363031	4	8	80	676.713
-2.879793	1.128190	-2.288622	7	13	83	676.550
-3.141593	2.404280	-0.174044	86	16	11	676.236
-2.356194	2.115563	0.685730	89	13	13	676.131
-1.047198	2.404280	-0.174044	86	8	13	676.061
-0.261799	1.948085	-2.363031	2	9	79	675.243
1.832596	0.379747	-1.713059	80	4	6	674.907
-1.047198	1.766067	2.153843	81	9	3	674.903
-0.523599	2.187132	-0.479875	94	7	16	674.641
2.094395	0.864993	2.278281	92	73	1	674.524
0.000000	1.195355	1.200319	93	8	16	674.442
-1.047198	2.041297	-2.664597	4	5	78	674.274
-0.523599	0.960688	-0.577532	8	16	85	674.204
-2.617994	0.866395	-2.492918	6	15	84	673.780
-3.141593	2.089241	-0.114193	82	7	7	673.430
0.523599	2.138223	1.678323	88	80	14	673.287
1.308997	0.674054	1.013609	4	7	79	672.898
2.356194	1.113094	-0.272241	78	2	7	672.801
-0.523599	2.164094	-2.991358	95	11	79	672.777
0.785398	1.998705	2.370472	4	11	81	672.707
-2.356194	1.448123	-2.163292	7	3	78	672.414
-1.047198	0.203748	0.590255	80	10	0	672.396
-2.356194	1.504028	0.636812	1	8	18	672.270
1.570796	1.218453	2.777284	7	8	80	672.246
-2.617994	1.696674	-1.253233	90	9	14	671.997
1.570796	1.050534	3.042579	12	86	86	671.387
-2.879793	1.335669	0.897240	7	5	17	670.785
1.047198	2.356369	3.005869	2	14	82	670.709
-1.570796	2.407836	1.410646	88	14	11	670.373
-2.617994	0.458961	-0.107937	2	13	82	670.122
2.879793	1.683268	0.374177	92	3	18	668.835
0.785398	1.448123	-2.163292	94	11	79	668.744
-1.570796	0.615174	-0.666022	0	13	82	668.735
1.570796	0.640596	-2.797608	13	88	90	668.703
1.832596	0.496451	0.593859	6	4	79	668.349
-1.832596	0.290380	-0.796960	1	14	84	668.152
0.523599	2.063651	-2.044600	3	17	84	668.120
1.832596	2.396274	-1.959260	83	11	84	668.104
0.785398	1.374601	-2.456031	90	7	78	667.421
1.308997	1.195355	1.200319	94	7	15	667.328
-1.832596	2.407836	1.410646	88	15	11	666.848
-0.523599	1.909857	-0.381669	14	87	6	666.772
-2.879793	2.592629	0.909713	89	76	10	666.506
-0.523599	1.433411	-1.035986	15	86	94	666.392
2.879793	2.187132	-0.479875	87	17	4	665.887
1.308997	1.335669	0.897240	1	10	16	665.737
1.047198	2.478122	2.609777	9	16	84	665.473
2.617994	0.850607	-1.335383	80	5	83	665.034
-3.141593	1.736875	3.023612	12	84	86	665.028
1.570796	0.709924	0.218797	81	11	2	664.979
-0.785398	2.187132	-0.479875	94	7	16	664.944
-2.879793	0.619654	-2.216909	88	8	79	664.767
2.617994	0.960688	-0.577532	85	79	14	664.323
-0.523599	1.736875	3.023612	90	8	78	664.309
0.785398	1.214854	-1.966664	0	10	79	664.111
-2.356194	2.592629	0.909713	85	11	7	663.949
-0.785398	1.440580	2.260026	81	8	4	663.883
1.308997	1.683268	0.374177	1	8	18	663.519
-1.832596	1.741644	-2.695914	95	3	77	663.319
0.523599	1.554776	0.100351	10	13	82	663.038
2.879793	1.545873	-1.877082	90	10	82	662.641
-2.094395	1.448123	-2.163292	4	4	79	661.713
0.261799	1.683268	0.374177	80	5	3	661.713
0.261799	2.251330	-2.330739	95	12	80	661.339
1.047198	0.418037	1.360082	6	7	79	661.097
-3.141593	1.440580	2.260026	89	8	81	660.749
0.785398	1.247695	1.809890	88	7	81	660.687
1.832596	1.545873	-1.877082	79	0	8	660.603
0.000000	2.299159	2.264663	85	15	10	660.591
1.570796	2.153910	-1.714959	8	14	83	660.391
-0.785398	2.724429	-0.348782	17	90	93	660.320
-0.523599	2.138223	1.678323	88	16	13	660.058
-1.570796	0.929350	-2.910676	3	10	78	659.993
2.356194	0.992645	-1.723759	4	12	81	659.935
1.047198	1.846342	-1.796954	6	18	85	659.323
-2.356194	0.203748	0.590255	95	78	11	659.271
1.308997	1.812176	0.656819	1	5	18	659.264
1.308997	2.174483	2.653697	8	14	83	659.145
1.308997	2.456751	-1.503343	8	17	85	658.901
1.570796	0.203748	0.590255	79	7	0	658.884
-2.879793	2.247462	0.191623	84	4	14	658.835
0.000000	1.766067	2.153843	6	11	82	658.521
-0.523599	2.108018	1.311430	89	14	15	658.403
-1.047198	1.824694	1.850876	81	8	5	657.556
0.785398	1.025536	1.576859	91	10	13	657.327
-2.879793	1.875281	0.107086	87	11	12	656.808
-2.879793	1.184361	0.625864	7	2	18	656.777
-2.879793	1.812176	0.656819	89	4	16	656.551
0.523599	0.615174	-0.666022	80	6	4	656.485
0.523599	1.998705	2.370472	5	10	81	656.455
2.356194	0.370812	-2.547742	77	4	91	656.304
2.617994	0.992645	-1.723759	94	16	87	656.083
-0.523599	1.440580	2.260026	82	13	1	655.765
-0.261799	1.569311	-3.003978	90	6	77	655.579
-0.785398	0.203748	0.590255	79	7	0	655.029
-2.617994	2.404280	-0.174044	84	13	12	654.837
1.832596	1.948085	-2.363031	82	10	4	654.799
-2.879793	1.440580	2.260026	89	9	81	654.590
0.261799	1.448123	-2.163292	1	8	78	654.497
-2.094395	1.948085	-2.363031	1	0	78	654.338
-1.570796	1.135813	-2.658866	5	9	78	654.130
-0.261799	1.977582	0.969896	93	12	17	654.127
-2.617994	1.184361	0.625864	6	3	17	654.017
-0.785398	2.396274	-1.959260	3	10	82	653.827
2.094395	1.135834	-1.431087	2	13	82	653.748
1.570796	0.914445	2.687814	92	14	83	653.526
1.308997	1.736875	3.023612	90	10	14	653.466
-2.617994	1.504028	0.636812	3	6	18	652.610
-0.785398	1.948085	-2.363031	4	4	78	652.471
1.832596	1.699788	2.452890	83	10	8	652.214
-2.617994	1.135813	-2.658866	8	14	83	652.002
0.523599	1.448123	-2.163292	0	9	78	651.828
0.000000	1.683268	0.374177	81	7	3	651.576
-3.141593	1.214854	-1.966664	4	13	83	651.541
2.617994	0.619654	-2.216909	93	3	76	650.999
-3.141593	2.396274	-1.959260	80	6	5	650.825
-2.879793	1.218453	2.777284	88	8	80	650.813
2.879793	1.325504	-1.671296	94	12	83	650.766
2.879793	2.881233	-2.582574	16	91	90	650.754
0.523599	1.413347	-1.339188	22	13	89	650.322
-2.879793	2.881233	-2.582574	12	82	1	650.270
-0.261799	1.872854	1.543456	87	15	13	650.207
-2.094395	0.458961	-0.107937	91	77	12	650.114
-3.141593	2.881233	-2.582574	17	92	90	650.101
-1.570796	0.290380	-0.796960	95	13	83	650.095
0.261799	1.135813	-2.658866	93	3	76	650.053
0.523599	2.456751	-1.503343	7	12	83	650.025
-1.570796	1.741644	-2.695914	93	5	78	650.009
2.617994	1.113094	-0.272241	81	5	8	649.809
-3.141593	0.685216	-1.712745	84	5	81	649.564
2.879793	1.417623	-0.202254	80	4	5	648.916
0.523599	2.187132	-0.479875	93	80	17	648.831
-2.356194	1.135813	-2.658866	89	4	77	648.378
1.832596	0.419640	2.974122	15	88	89	648.141
-1.047198	2.393226	1.857173	87	15	9	647.783
0.261799	2.153910	-1.714959	5	11	82	647.481
0.523599	1.184361	0.625864	92	5	17	647.370
-0.523599	2.073035	2.027405	88	18	11	647.294
-2.879793	1.488617	1.159546	10	8	16	646.430
0.261799	0.379747	-1.713059	16	89	86	646.144
-0.523599	1.599406	1.426070	90	18	13	645.912
2.879793	1.504028	0.636812	92	10	14	645.668
1.047198	2.174483	2.653697	1	10	81	645.186
-3.141593	2.719179	-1.780644	79	5	5	644.999
-1.308997	2.041297	-2.664597	5	4	78	644.712
-1.047198	1.310100	1.488307	87	14	86	644.681
2.094395	0.914445	2.687814	5	14	83	644.634
-2.356194	0.709924	0.218797	91	78	15	644.581
0.000000	1.135813	-2.658866	94	3	76	644.229
-0.523599	1.367556	0.358405	82	7	9	643.963
-0.523599	2.001437	0.381215	83	10	4	643.784
0.785398	2.251330	-2.330739	90	15	82	643.493
1.308997	0.700570	1.559208	15	88	90	642.922
1.047198	0.571433	-1.188419	80	6	4	642.884
-1.832596	0.640596	-2.797608	89	9	79	642.770
-1.832596	2.041297	-2.664597	5	5	79	642.544
-3.141593	0.992645	-1.723759	84	4	80	642.463
1.570796	1.766067	2.153843	93	76	9	642.219
0.523599	2.478122	2.609777	0	15	83	641.896
0.261799	1.756530	-2.105156	1	9	78	641.728
-2.617994	1.374601	-2.456031	90	3	77	641.318
-2.617994	1.488617	1.159546	10	9	16	641.174
1.308997	1.218453	2.777284	3	7	79	641.161
-2.879793	1.504028	0.636812	4	5	18	641.158
2.356194	0.619654	-2.216909	83	8	8	641.148
2.356194	0.762244	-0.273349	81	7	8	640.820
-0.785398	2.587733	0.232235	84	7	11	640.759
1.308997	1.545873	-1.877082	12	8	82	640.719
-1.570796	1.195355	1.200319	4	18	14	640.646
2.094395	1.134497	-1.109631	1	14	84	640.485
-0.261799	1.168678	2.108595	94	10	81	640.380
-2.617994	2.001437	0.381215	90	14	15	640.336
-2.356194	1.488617	1.159546	10	10	16	640.318
2.356194	0.685216	-1.712745	6	14	81	640.203
-0.261799	2.001437	0.381215	82	8	4	639.908
0.261799	1.870545	-2.976234	87	8	79	639.659
0.785398	2.984978	1.954446	81	9	1	639.631
-1.308997	1.721184	-0.153948	94	76	7	639.421
-2.356194	2.704512	1.488683	90	77	12	639.374
2.617994	1.658653	-2.409879	80	7	95	639.165
1.570796	1.732874	-0.951685	7	21	92	638.794
2.356194	1.335669	0.897240	13	88	89	638.791
0.000000	0.700570	1.559208	74	4	95	638.545
-2.879793	0.914445	2.687814	87	10	82	638.302
-1.308997	1.450119	-2.739050	7	9	78	638.247
1.308997	1.948085	-2.363031	90	9	79	638.141
2.879793	0.203748	0.590255	93	13	83	637.638
-2.617994	2.115563	0.685730	88	6	16	637.505
-2.356194	1.658653	-2.409879	92	95	77	636.841
-0.261799	0.458961	-0.107937	80	9	1	636.818
0.000000	2.592629	0.909713	82	6	10	636.817
-2.356194	1.128190	-2.288622	6	6	77	636.785
-3.141593	1.448123	-2.163292	4	5	79	636.774
-1.308997	0.929350	-2.910676	3	8	78	636.596
-0.261799	1.824694	1.850876	95	14	84	636.550
2.356194	1.448123	-2.163292	82	9	3	636.310
-0.523599	1.506530	1.988858	82	12	4	636.154
-3.141593	2.187132	-0.479875	84	14	9	635.903
-3.141593	1.554776	0.100351	88	10	12	635.892
-1.570796	1.662363	0.915448	91	10	15	635.802
-1.047198	2.299159	2.264663	82	10	92	635.699
-2.617994	1.448123	-2.163292	3	4	79	635.443
1.570796	0.992645	-1.723759	83	11	1	635.389
1.308997	2.295480	1.008277	2	92	18	635.328
-1.832596	1.374601	-2.456031	7	6	78	635.245
2.094395	1.504028	0.636812	1	0	19	635.219
-0.261799	1.256302	0.062705	85	9	10	635.147
-2.617994	1.128190	-2.288622	89	3	77	634.724
-1.308997	2.404280	-0.174044	10	14	83	634.539
-0.785398	2.588535	-2.976617	3	14	83	634.386
-1.308997	1.168678	2.108595	87	12	81	634.310
2.879793	0.615174	-0.666022	80	5	6	633.893
2.617994	2.180315	-1.357379	0	78	11	633.560
2.617994	0.899350	-2.069907	6	11	79	633.480
-0.523599	1.872854	1.543456	89	17	13	633.413
-1.570796	2.041297	-2.664597	6	2	78	633.277
2.356194	1.846342	-1.796954	83	9	8	633.223
1.047198	2.251330	-2.330739	87	14	82	633.102
1.308997	1.413347	-1.339188	5	19	86	632.585
-1.832596	1.662363	0.915448	92	11	14	632.142
-0.261799	2.396274	-1.959260	6	12	83	631.976
-2.617994	1.335669	0.897240	7	6	17	631.790
-1.047198	1.554776	0.100351	82	9	5	631.630
-0.523599	2.587733	0.232235	84	7	10	631.549
-1.570796	2.455966	-0.641220	78	4	3	631.420
-3.141593	1.606104	-0.451151	84	10	8	631.374
1.308997	1.242974	-2.977882	87	11	13	631.364
2.879793	1.194549	-0.801900	80	8	8	631.343
1.308997	1.696674	-1.253233	13	17	87	631.211
-2.094395	0.370812	-2.547742	87	8	80	631.168
-2.094395	1.998705	2.370472	88	7	79	631.013
-2.879793	2.379497	0.561089	78	91	10	630.927
2.879793	1.617114	-1.572037	4	10	18	630.619
0.000000	1.569311	-3.003978	81	9	85	630.579
-2.094395	2.041297	-2.664597	94	95	76	630.278
-1.308997	0.960688	-0.577532	91	13	83	630.149
-0.261799	0.700570	1.559208	84	13	10	630.089
2.617994	1.433411	-1.035986	77	3	87	630.001
-0.261799	1.450119	-2.739050	95	6	76	629.916
2.356194	1.184361	0.625864	88	10	13	629.796
1.047198	1.870545	-2.976234	90	10	14	629.745
2.617994	1.869911	2.701025	10	81	88	629.646
-3.141593	2.592629	0.909713	88	76	11	629.263
-1.570796	1.683268	0.374177	84	12	8	629.147
1.570796	1.433411	-1.035986	91	8	15	629.117
1.308997	1.391910	3.030322	88	11	13	629.024
-0.785398	1.301460	-0.509251	11	17	86	628.937
1.570796	1.504028	0.636812	3	11	16	628.591
-2.879793	1.696674	-1.253233	91	11	14	628.538
2.356194	1.214854	-1.966664	4	9	79	628.534
0.785398	1.756530	-2.105156	94	13	80	628.050
0.261799	0.992645	-1.723759	15	92	84	628.009
2.094395	2.108018	1.311430	5	13	81	627.803
0.261799	1.128190	-2.288622	1	6	77	627.618
-1.308997	2.164094	-2.991358	0	10	80	627.383
-2.617994	1.440580	2.260026	93	9	80	627.229
-2.094395	2.587733	0.232235	83	12	11	627.188
-1.832596	1.135813	-2.658866	4	10	79	626.727
-3.141593	0.203748	0.590255	90	13	84	626.720
-3.141593	1.756530	-2.105156	80	7	4	626.704
-1.832596	1.488617	1.159546	93	12	14	626.667
-0.785398	0.615174	-0.666022	4	14	83	626.531
2.094395	0.297065	2.160177	5	14	83	626.514
1.570796	1.948085	-2.363031	82	11	3	626.505
-2.617994	2.587733	0.232235	86	16	11	626.403
-1.047198	1.506530	1.988858	87	12	81	626.027
2.356194	1.617114	-1.572037	95	9	81	626.016
0.000000	0.910508	1.903534	86	10	10	625.826
2.094395	1.998705	2.370472	7	78	92	625.781
-2.094395	1.128190	-2.288622	11	15	84	625.236
-2.879793	1.982574	-1.115518	91	13	13	625.211
2.879793	0.864993	2.278281	1	13	83	625.061
1.570796	1.756530	-2.105156	81	10	2	624.974
1.308997	2.251330	-2.330739	89	10	81	624.801
-2.356194	1.756530	-2.105156	7	1	80	624.573
1.570796	1.998705	2.370472	93	76	7	624.293
-0.261799	0.910508	1.903534	75	4	95	623.816
1.047198	1.391910	3.030322	89	13	13	623.729
-1.832596	2.592629	0.909713	85	14	10	623.389
-0.261799	2.063651	-2.044600	5	10	80	623.026
1.047198	0.831641	0.616218	7	8	80	623.006
-0.523599	1.045978	0.343692	84	10	9	622.988
0.000000	1.756530	-2.105156	3	8	78	622.853
-3.141593	2.588535	-2.976617	13	83	94	622.830
0.261799	1.554776	0.100351	81	7	3	622.549
-2.356194	0.906588	1.252948	89	10	79	622.503
2.879793	1.812176	0.656819	95	3	18	622.228
0.523599	2.393226	1.857173	82	77	7	622.021
-2.356194	1.168678	2.108595	90	11	82	621.967
0.000000	0.458961	-0.107937	84	11	9	621.964
2.879793	0.685216	-1.712745	85	8	81	621.806
-3.141593	1.812176	0.656819	90	4	16	621.767
2.617994	1.617114	-1.572037	89	11	84	621.743
-1.047198	1.736875	3.023612	94	8	76	621.715
-2.094395	2.863997	0.549740	83	14	8	621.300
-3.141593	1.134796	2.434290	84	7	84	621.125
2.879793	1.135834	-1.431087	80	3	84	620.816
-0.523599	0.615174	-0.666022	17	90	89	620.789
-3.141593	1.413430	2.550734	88	8	81	620.611
1.047198	1.335669	0.897240	4	12	82	620.494
1.570796	2.478122	2.609777	87	12	12	620.410
2.094395	0.899350	-2.069907	82	7	8	620.335
2.879793	1.875281	0.107086	82	8	6	620.142
2.617994	1.135834	-1.431087	94	15	86	619.937
0.523599	1.741644	-2.695914	89	8	78	619.891
-1.308997	0.290380	-0.796960	93	76	10	619.864
-1.570796	0.640596	-2.797608	89	8	79	619.591
-0.523599	1.977582	0.969896	93	13	17	619.417
-3.141593	1.766067	2.153843	1	11	80	618.977
-1.308997	2.089241	-0.114193	82	9	4	618.843
0.261799	0.591903	2.010408	85	8	9	618.841
-2.617994	2.456751	-1.503343	78	1	7	618.816
0.523599	0.992645	-1.723759	15	95	84	618.500
2.094395	0.992645	-1.723759	4	13	81	618.297
-2.617994	2.704512	1.488683	88	76	12	618.249
